"","title","dataset_citation","publication_citation","description","url","contact_name","contact_affiliation","email","orcid","dataset_license","project_identifier","publication_status","taxon","location_description","study_collection_area","geo_datum","gps_obfuscation_info","species_id_method","study_design","sampling_strategy","sampling_method","sampling_protocol","measurement_unit","value_transform","sample_start_date","sample_start_time","sample_end_date","sample_end_time","sample_value","sample_sex","sample_stage","sample_location","sample_collection_area","sample_lat_dd","sample_long_dd","sample_environment","additional_location_info","additional_sample_info","sample_name"
"1623437","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-01-30,NA,0,"female","adult","Walton County",NA,30.415,-86.243,NA,NA,NA,NA
"1623469","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-01-30,NA,0,"female","adult","Walton County",NA,30.3469,-86.0694,NA,NA,NA,NA
"1623495","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-01-30,NA,1,"female","adult","Walton County",NA,30.3612,-86.0957,NA,NA,NA,NA
"1623504","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-01-30,NA,0,"female","adult","Walton County",NA,30.3139,-86.088,NA,NA,NA,NA
"1623535","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.3813,-86.3593,NA,NA,NA,NA
"1623565","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.3904,-86.2179,NA,NA,NA,NA
"1623595","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.3776,-86.1523,NA,NA,NA,NA
"1623625","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.2923,-86.0245,NA,NA,NA,NA
"1623655","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.274,-85.9961,NA,NA,NA,NA
"1623686","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.3818,-86.2935,NA,NA,NA,NA
"1623716","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.3551,-86.2404,NA,NA,NA,NA
"1623746","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.3972,-86.3963,NA,NA,NA,NA
"1623776","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.3892,-86.089,NA,NA,NA,NA
"1623802","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,1,"female","adult","Walton County",NA,30.4095,-86.2297,NA,NA,NA,NA
"1623809","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.3708,-86.1198,NA,NA,NA,NA
"1623839","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.3496,-86.2123,NA,NA,NA,NA
"1623864","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,1,"female","adult","Walton County",NA,30.4025,-86.3158,NA,NA,NA,NA
"1623871","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.415,-86.243,NA,NA,NA,NA
"1623902","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.3469,-86.0694,NA,NA,NA,NA
"1623930","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,3,"female","adult","Walton County",NA,30.3612,-86.0957,NA,NA,NA,NA
"1623938","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.3139,-86.088,NA,NA,NA,NA
"1623968","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-02,NA,0,"female","adult","Walton County",NA,30.3295,-86.1582,NA,NA,NA,NA
"1623998","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-05,NA,0,"female","adult","Walton County",NA,30.3813,-86.3593,NA,NA,NA,NA
"1624028","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-05,NA,0,"female","adult","Walton County",NA,30.3904,-86.2179,NA,NA,NA,NA
"1624052","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-05,NA,2,"female","adult","Walton County",NA,30.3776,-86.1523,NA,NA,NA,NA
"1624053","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-05,NA,3,"female","adult","Walton County",NA,30.2923,-86.0245,NA,NA,NA,NA
"1624063","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-05,NA,0,"female","adult","Walton County",NA,30.3746,-86.1853,NA,NA,NA,NA
"1624095","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-05,NA,0,"female","adult","Walton County",NA,30.3551,-86.2404,NA,NA,NA,NA
"1624125","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-05,NA,0,"female","adult","Walton County",NA,30.3972,-86.3963,NA,NA,NA,NA
"1624155","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-05,NA,0,"female","adult","Walton County",NA,30.3892,-86.089,NA,NA,NA,NA
"1624187","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-05,NA,0,"female","adult","Walton County",NA,30.3708,-86.1198,NA,NA,NA,NA
"1624217","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-05,NA,0,"female","adult","Walton County",NA,30.3496,-86.2123,NA,NA,NA,NA
"1624247","Mosquito surveillance in South Walton County, Florida, USA. 2015","DOI:10.5281/zenodo.1220173,https://southwaltonmosquitocontrol.org/",NA,"Mosquito surveillance from the South Walton County Mosquito Control District Vector Surveillance program to survey mosquito populations.",NA,"Peter J Brabant;Peter J Brabant III",NA,NA,NA,"CC BY","VBP0000263","unpublished","Culex nigripalpus","Walton County",NA,NA,NA,NA,NA,NA,"light","new jersey trap catch",NA,NA,NA,NA,2015-02-05,NA,0,"female","adult","Walton County",NA,30.4025,-86.3158,NA,NA,NA,NA
